OpportunityId,variable,value,StartDate,StartDateFilter,Period
0066000001m4ENNAA2,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001m4ETXAA2,I_EndPipe,20500,2016-05-05,14,Quarter
0066000001m4GAaAAM,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001m4LGdAAM,I_EndPipe,35999,2016-05-05,14,Quarter
0066000001m4MdbAAE,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001MIaB9AAL,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001MJ6BRAA1,I_EndPipe,100000,2016-05-05,14,Quarter
0066000001MKi1WAAT,I_EndPipe,75000,2016-05-05,14,Quarter
0066000001MKwajAAD,I_EndPipe,12000,2016-05-05,14,Quarter
0066000001MKZSVAA5,I_EndPipe,8000,2016-05-05,14,Quarter
0066000001mTcIgAAK,I_EndPipe,200000,2016-05-05,14,Quarter
0066000001mThwYAAS,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001mTinhAAC,I_EndPipe,65000,2016-05-05,14,Quarter
0066000001mTipOAAS,I_EndPipe,32000,2016-05-05,14,Quarter
0066000001mTivqAAC,I_EndPipe,75000,2016-05-05,14,Quarter
0066000001mTizEAAS,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001mTizxAAC,I_EndPipe,62333,2016-05-05,14,Quarter
0066000001mTj2DAAS,I_EndPipe,33333,2016-05-05,14,Quarter
0066000001mTj57AAC,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001mTjDQAA0,I_EndPipe,7800,2016-05-05,14,Quarter
0066000001mTjKWAA0,I_EndPipe,115000,2016-05-05,14,Quarter
0066000001mTjMwAAK,I_EndPipe,275000,2016-05-05,14,Quarter
0066000001mTjnxAAC,I_EndPipe,120000,2016-05-05,14,Quarter
0066000001mTjqSAAS,I_EndPipe,80000,2016-05-05,14,Quarter
0066000001mTke3AAC,I_EndPipe,61000,2016-05-05,14,Quarter
0066000001mTkn9AAC,I_EndPipe,47667,2016-05-05,14,Quarter
0066000001mTkolAAC,I_EndPipe,24000,2016-05-05,14,Quarter
0066000001mTkPhAAK,I_EndPipe,131818,2016-05-05,14,Quarter
0066000001mTkq3AAC,I_EndPipe,150000,2016-05-05,14,Quarter
0066000001mTkQpAAK,I_EndPipe,30978,2016-05-05,14,Quarter
0066000001mTkutAAC,I_EndPipe,47900,2016-05-05,14,Quarter
0066000001mTrk1AAC,I_EndPipe,666080,2016-05-05,14,Quarter
0066000001mTusGAAS,I_EndPipe,13333,2016-05-05,14,Quarter
0066000001mTww7AAC,I_EndPipe,37000,2016-05-05,14,Quarter
0066000001mTxBHAA0,I_EndPipe,42361,2016-05-05,14,Quarter
0066000001mTxDwAAK,I_EndPipe,4876,2016-05-05,14,Quarter
0066000001mUwwsAAC,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001mVaWmAAK,I_EndPipe,0,2016-05-05,14,Quarter
0066000001mVdkdAAC,I_EndPipe,100000,2016-05-05,14,Quarter
0066000001mVeJsAAK,I_EndPipe,52500,2016-05-05,14,Quarter
0066000001mVnZjAAK,I_EndPipe,48125,2016-05-05,14,Quarter
0066000001mVpF9AAK,I_EndPipe,0,2016-05-05,14,Quarter
0066000001mVv2tAAC,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001mVWt3AAG,I_EndPipe,7000,2016-05-05,14,Quarter
0066000001mVyXNAA0,I_EndPipe,24850,2016-05-05,14,Quarter
0066000001nDmrhAAC,I_EndPipe,3000,2016-05-05,14,Quarter
0066000001nDrOUAA0,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nDyLeAAK,I_EndPipe,22500,2016-05-05,14,Quarter
0066000001nDzI9AAK,I_EndPipe,13750,2016-05-05,14,Quarter
0066000001nE0aHAAS,I_EndPipe,100000,2016-05-05,14,Quarter
0066000001nEf8JAAS,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nEHKZAA4,I_EndPipe,100000,2016-05-05,14,Quarter
0066000001nEL7NAAW,I_EndPipe,300000,2016-05-05,14,Quarter
0066000001nElbgAAC,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nEm4IAAS,I_EndPipe,3000,2016-05-05,14,Quarter
0066000001nEmPfAAK,I_EndPipe,55000,2016-05-05,14,Quarter
0066000001nEuDGAA0,I_EndPipe,77929,2016-05-05,14,Quarter
0066000001nEuvTAAS,I_EndPipe,55000,2016-05-05,14,Quarter
0066000001nEWDeAAO,I_EndPipe,20000,2016-05-05,14,Quarter
0066000001nEWDUAA4,I_EndPipe,75000,2016-05-05,14,Quarter
0066000001nF1j4AAC,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nF7crAAC,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nF7XVAA0,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nF8VkAAK,I_EndPipe,18500,2016-05-05,14,Quarter
0066000001nFB1qAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFBPXAA4,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFBV6AAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFf82AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFfCOAA0,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nFFCtAAO,I_EndPipe,150000,2016-05-05,14,Quarter
0066000001nFGrmAAG,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nFH5tAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiHPAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiIcAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiKtAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiMaAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiNYAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiP0AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiQhAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiRuAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiTWAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFiX4AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFKczAAG,I_EndPipe,150000,2016-05-05,14,Quarter
0066000001nFKOiAAO,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nFKTQAA4,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nFncuAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFninAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFnIQAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFnNBAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFnR3AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFo29AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFo9eAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFoGzAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFoKrAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFopvAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFp1XAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFp8TAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpHBAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpkSAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpNJAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpQNAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpqzAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpvBAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFpxvAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFq1xAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqAQAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqfOAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqfsAAC,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nFqGJAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqKfAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqmtAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqQEAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqXyAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFqyQAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFrEiAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFrJ4AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFSnDAAW,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFSswAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFSxhAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFT2DAAW,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFTeMAAW,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nFTgwAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFTLyAAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFTYYAA4,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFU7uAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuaCAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuHxAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuJFAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuKiAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuNDAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuquAAC,I_EndPipe,53500,2016-05-05,14,Quarter
0066000001nFURGAA4,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuVWAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFUWuAAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFuXSAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFvnIAAS,I_EndPipe,18000,2016-05-05,14,Quarter
0066000001nFVzZAAW,I_EndPipe,21000,2016-05-05,14,Quarter
0066000001nFYI1AAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFYihAAG,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nFzljAAC,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nG1a6AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG1xKAAS,I_EndPipe,-2999,2016-05-05,14,Quarter
0066000001nG2ERAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG2lmAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3fBAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3lOAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3M4AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3orAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3s5AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3yhAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG3YoAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG43hAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG4aHAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG4e9AAC,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nG4iVAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG4l0AAC,I_EndPipe,35200,2016-05-05,14,Quarter
0066000001nG4w3AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG6UpAAK,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nG7cpAAC,I_EndPipe,28000,2016-05-05,14,Quarter
0066000001nG852AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nG9i0AAC,I_EndPipe,11500,2016-05-05,14,Quarter
0066000001nGAoNAAW,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGAQRAA4,I_EndPipe,7000,2016-05-05,14,Quarter
0066000001nGC2RAAW,I_EndPipe,30000,2016-05-05,14,Quarter
0066000001nGcjsAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGcnGAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGcpbAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGcrhAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdhfAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdlmAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdnTAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdOdAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdoqAAC,I_EndPipe,98000,2016-05-05,14,Quarter
0066000001nGdR8AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdsdAAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdTOAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdWcAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdwQAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdxOAAS,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdy2AAC,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGdZlAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGeEQAA0,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGeH0AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGeIrAAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGeK4AAK,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nGH5QAAW,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nGiDJAA0,I_EndPipe,42000,2016-05-05,14,Quarter
0066000001nGmSJAA0,I_EndPipe,7500,2016-05-05,14,Quarter
0066000001nGmvjAAC,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nGn2VAAS,I_EndPipe,1000,2016-05-05,14,Quarter
0066000001nGqgzAAC,I_EndPipe,55000,2016-05-05,14,Quarter
0066000001nGsO4AAK,I_EndPipe,30000,2016-05-05,14,Quarter
0066000001nGsrXAAS,I_EndPipe,75000,2016-05-05,14,Quarter
0066000001nGsxfAAC,I_EndPipe,-15000,2016-05-05,14,Quarter
0066000001nGvuWAAS,I_EndPipe,36000,2016-05-05,14,Quarter
0066000001nGXGfAAO,I_EndPipe,15000,2016-05-05,14,Quarter
0066000001nGykzAAC,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nH89RAAS,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nHc1tAAC,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nhcbrAAA,I_EndPipe,42500,2016-05-05,14,Quarter
0066000001nhcCSAAY,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nHEgNAAW,I_EndPipe,9000,2016-05-05,14,Quarter
0066000001nhGINAA2,I_EndPipe,20833,2016-05-05,14,Quarter
0066000001nhGK9AAM,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nHHBYAA4,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nhHIsAAM,I_EndPipe,10417,2016-05-05,14,Quarter
0066000001nHi9jAAC,I_EndPipe,42500,2016-05-05,14,Quarter
0066000001nhIcyAAE,I_EndPipe,12500,2016-05-05,14,Quarter
0066000001nhIHgAAM,I_EndPipe,12500,2016-05-05,14,Quarter
0066000001nHiLkAAK,I_EndPipe,110000,2016-05-05,14,Quarter
0066000001nHJ6oAAG,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nhjJ2AAI,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nhN57AAE,I_EndPipe,96000,2016-05-05,14,Quarter
0066000001nhovKAAQ,I_EndPipe,9000,2016-05-05,14,Quarter
0066000001nHoWIAA0,I_EndPipe,40000,2016-05-05,14,Quarter
0066000001nHOwTAAW,I_EndPipe,22500,2016-05-05,14,Quarter
0066000001nhP2BAAU,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nHPg8AAG,I_EndPipe,36000,2016-05-05,14,Quarter
0066000001nhpOlAAI,I_EndPipe,40500,2016-05-05,14,Quarter
0066000001nHqP3AAK,I_EndPipe,32500,2016-05-05,14,Quarter
0066000001nhQrwAAE,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nHRC5AAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nHREuAAO,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nHRLHAA4,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nHRNPAA4,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nhrt8AAA,I_EndPipe,36000,2016-05-05,14,Quarter
0066000001nhsD8AAI,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nHSoHAAW,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nhsUAAAY,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nHtDkAAK,I_EndPipe,40000,2016-05-05,14,Quarter
0066000001nHTuwAAG,I_EndPipe,16500,2016-05-05,14,Quarter
0066000001nhVBjAAM,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nHVqAAAW,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nHW4MAAW,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nHWeAAAW,I_EndPipe,10417,2016-05-05,14,Quarter
0066000001nhx1iAAA,I_EndPipe,40500,2016-05-05,14,Quarter
0066000001nhxliAAA,I_EndPipe,32500,2016-05-05,14,Quarter
0066000001nhYtZAAU,I_EndPipe,18000,2016-05-05,14,Quarter
0066000001nHYuhAAG,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nhYxCAAU,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nhZ7gAAE,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nhznyAAA,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001ni1iIAAQ,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001ni20VAAQ,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001ni6BbAAI,I_EndPipe,35500,2016-05-05,14,Quarter
0066000001ni7vuAAA,I_EndPipe,138000,2016-05-05,14,Quarter
0066000001niF87AAE,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001niFKcAAM,I_EndPipe,0,2016-05-05,14,Quarter
0066000001niGTwAAM,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001niIIWAA2,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001niJQxAAM,I_EndPipe,0,2016-05-05,14,Quarter
0066000001niMDAAA2,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001niN86AAE,I_EndPipe,0,2016-05-05,14,Quarter
0066000001niPXRAA2,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001niQj4AAE,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001niQZJAA2,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001niRSiAAM,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001ntvbyAAA,I_EndPipe,5,2016-05-05,14,Quarter
0066000001ntvdQAAQ,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001ntydaAAA,I_EndPipe,40500,2016-05-05,14,Quarter
0066000001ntzx0AAA,I_EndPipe,4999,2016-05-05,14,Quarter
0066000001nu1o0AAA,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nu56hAAA,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nu5bEAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nu6IhAAI,I_EndPipe,58500,2016-05-05,14,Quarter
0066000001nua51AAA,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nua72AAA,I_EndPipe,2100000,2016-05-05,14,Quarter
0066000001nualHAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nuAVVAA2,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nuB3DAAU,I_EndPipe,29998,2016-05-05,14,Quarter
0066000001nucs1AAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nuerJAAQ,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nuFAcAAM,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nugqRAAQ,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nuipdAAA,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nujbKAAQ,I_EndPipe,25500,2016-05-05,14,Quarter
0066000001nuJLnAAM,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nuk3yAAA,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nuL0OAAU,I_EndPipe,21500,2016-05-05,14,Quarter
0066000001nuL23AAE,I_EndPipe,20000,2016-05-05,14,Quarter
0066000001nuLaFAAU,I_EndPipe,4500,2016-05-05,14,Quarter
0066000001nuLCIAA2,I_EndPipe,NA,2016-05-05,14,Quarter
0066000001nuLrLAAU,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001numUKAAY,I_EndPipe,57000,2016-05-05,14,Quarter
0066000001nuNESAA2,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nuOMIAA2,I_EndPipe,35500,2016-05-05,14,Quarter
0066000001nuQAkAAM,I_EndPipe,1000,2016-05-05,14,Quarter
0066000001nur6lAAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nurdLAAQ,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nut6FAAQ,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nuTdzAAE,I_EndPipe,45000,2016-05-05,14,Quarter
0066000001nutivAAA,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nuuiLAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nuVfqAAE,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nuvkjAAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nuVlPAAU,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nuw4yAAA,I_EndPipe,24998,2016-05-05,14,Quarter
0066000001nuxaLAAQ,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nuypGAAQ,I_EndPipe,NA,2016-05-05,14,Quarter
0066000001nuyrqAAA,I_EndPipe,NA,2016-05-05,14,Quarter
0066000001nuyzoAAA,I_EndPipe,35500,2016-05-05,14,Quarter
0066000001nuzBBAAY,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nuzpsAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nuzz7AAA,I_EndPipe,35000,2016-05-05,14,Quarter
0066000001nv637AAA,I_EndPipe,NA,2016-05-05,14,Quarter
0066000001nv6OsAAI,I_EndPipe,49500,2016-05-05,14,Quarter
0066000001nv74qAAA,I_EndPipe,40000,2016-05-05,14,Quarter
0066000001nv812AAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nv8ZPAAY,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nvdgjAAA,I_EndPipe,25000,2016-05-05,14,Quarter
0066000001nvDk1AAE,I_EndPipe,20000,2016-05-05,14,Quarter
0066000001nvDmgAAE,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nve47AAA,I_EndPipe,19499,2016-05-05,14,Quarter
0066000001nvEFTAA2,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvEV7AAM,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvF21AAE,I_EndPipe,27000,2016-05-05,14,Quarter
0066000001nvfJSAAY,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nvHJUAA2,I_EndPipe,50000,2016-05-05,14,Quarter
0066000001nvi0hAAA,I_EndPipe,13000,2016-05-05,14,Quarter
0066000001nvLdzAAE,I_EndPipe,10000,2016-05-05,14,Quarter
0066000001nvMZkAAM,I_EndPipe,NA,2016-05-05,14,Quarter
0066000001nvN5CAAU,I_EndPipe,18000,2016-05-05,14,Quarter
0066000001nvO2VAAU,I_EndPipe,9999,2016-05-05,14,Quarter
0066000001nvph2AAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvPtCAAU,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvq3YAAQ,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nvQQuAAM,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvR7PAAU,I_EndPipe,20000,2016-05-05,14,Quarter
0066000001nvU7BAAU,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvVlLAAU,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvWP6AAM,I_EndPipe,9999,2016-05-05,14,Quarter
0066000001nvXhPAAU,I_EndPipe,49500,2016-05-05,14,Quarter
0066000001nvYD1AAM,I_EndPipe,1000,2016-05-05,14,Quarter
0066000001nvYLAAA2,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvYO4AAM,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nvyxAAAQ,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw0iAAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nw0MyAAI,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nw19OAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nw1DAAAY,I_EndPipe,-9500,2016-05-05,14,Quarter
0066000001nw1kTAAQ,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw1tBAAQ,I_EndPipe,19998,2016-05-05,14,Quarter
0066000001nw1U6AAI,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw2JEAAY,I_EndPipe,2500,2016-05-05,14,Quarter
0066000001nw2vhAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw4cmAAA,I_EndPipe,17500,2016-05-05,14,Quarter
0066000001nw4kJAAQ,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw560AAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nw6UCAAY,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw7sgAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nw8xiAAA,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nwa0gAAA,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nwA0TAAU,I_EndPipe,14999,2016-05-05,14,Quarter
0066000001nwAxfAAE,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwBXsAAM,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwdRCAAY,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nwDsVAAU,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nwdvCAAQ,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nweUYAAY,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nwF8VAAU,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwH1AAAU,I_EndPipe,2500,2016-05-05,14,Quarter
0066000001nwH8uAAE,I_EndPipe,0,2016-05-05,14,Quarter
0066000001nwhaaAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwhhlAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwhk6AAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwhpzAAA,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwHTYAA2,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwhXRAAY,I_EndPipe,27000,2016-05-05,14,Quarter
0066000001nwjKSAAY,I_EndPipe,19999,2016-05-05,14,Quarter
0066000001nwJOMAA2,I_EndPipe,1656,2016-05-05,14,Quarter
