Variable__c,Value__c,Start_Date__c,Start_Date_Filter__c,Period__c,Is_Test_Record__c,View_Type__c
I_EndPipe,9000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,20833,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10417,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,42500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,12500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,12500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,110000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,96000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,9000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,22500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,36000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,32500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,36000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,16500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10417,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,32500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,18000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,138000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,5,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,4999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,58500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,2100000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,29998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,25500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,21500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,4500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,NA,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,57000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,1000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,24998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,NA,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,NA,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,NA,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,49500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19499,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,27000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,13000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,NA,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,18000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,49500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,1000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,-9500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,2500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,17500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,2500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,27000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,1656,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,7000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,-5400,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,4320,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,10,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,37500,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,42000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
I_EndPipe,125000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,65000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,121667,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,12333.33,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,67647,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,457324,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,209359,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,350000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,18430,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,167000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,114581.25,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,126782,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,2640,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,85144.33,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,13750,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,120000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,105000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,121500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,4350,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,118000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,12500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,48800,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,48000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,51000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,17100,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,9583,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,7000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,325000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,86250,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,12500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,39583,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,9000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,41667,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,12250,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,11500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14583,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,152500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,116667,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,21000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,150638,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,62800,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,9999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,5000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,58333,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,57333.33,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,17500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,17520,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,250000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,81113,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,72000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,67500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,80000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,105000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,20500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,155000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,21600,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,65000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,39600,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,20833,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,46250,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10500,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,4643,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,110000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,23750,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,19565,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,31250,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,5000,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
A_StartPipe,1656,2016-04-01,Qrtr,Quarter,TRUE,Waterfall
